Entry	Entry name	Cross-reference (EMBL)	Cross-reference (GenBank)	Gene names	Protein names
A0A044UMG1	A0A044UMG1_MYCTX	JKIV01000022;		AP29_02841	NAD-dependent glutamate dehydrogenase Gdh
A0A046VS00	A0A046VS00_MYCTX	JLPQ01000011;		T578_01892	NAD-dependent glutamate dehydrogenase Gdh
A0A045M3K3	A0A045M3K3_MYCTX	JLAS01000012;		N049_02567	NAD-dependent glutamate dehydrogenase Gdh
D9VYG1	D9VYG1_9ACTO	GG657750;		SSNG_02737	NAD-glutamate dehydrogenase
G6E261	G6E261_9GAMM	AGEX01000006;		Sbal625DRAFT_2875	NAD-glutamate dehydrogenase
H3QYR7	H3QYR7_BRUAO	AGVL01000016;		M1K_02975	Uncharacterized protein
N7VSY2	N7VSY2_BRUAO	AQJH01000005;		B973_01451	Uncharacterized protein
X6GBU7	X6GBU7_9RHIZ	AYWU01000014;		X737_19870	NAD-glutamate dehydrogenase
H0QRV2	H0QRV2_ARTGO	BAEG01000085;		gdh ARGLB_085_01210	NAD-dependent glutamate dehydrogenase
X6CHL3	X6CHL3_9RHIZ	AYWO01000040;		X743_31120	NAD-glutamate dehydrogenase
K2V4B1	K2V4B1_VIBCL	ALDW01000118;		gdhB VCHC56A1_1815	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
F0BMH6	F0BMH6_9XANT	AEQW01000017;		XPE_0408	Glutamate dehydrogenase (NAD) (EC 1.4.1.2)
U7I413	U7I413_BRUAO	AXMO01000044;		N509_01747	Uncharacterized protein
S6KXF0	S6KXF0_9PSED	ATLP01000043;		CF161_07901	NAD-glutamate dehydrogenase
S6KXR0	S6KXR0_PSEST	AMVM01000012;		B382_16886	NAD-glutamate dehydrogenase
M2YGC0	M2YGC0_9MICC	ANHZ02000003;		C884_01626	NAD-specific glutamate dehydrogenase, large form
U1TV14	U1TV14_LEGPN	AVOV01000001;		N751_00285	NAD-glutamate dehydrogenase
H0QSI9	H0QSI9_ARTGO	BAEG01000092;		gdh ARGLB_092_00330	NAD-dependent glutamate dehydrogenase
Z4WR31	Z4WR31_9XANT	JDSU01000002;		XAR_1569	Glutamate dehydrogenase
A0A047JA12	A0A047JA12_MYCTX	JLNY01000006;		T624_02565	NAD-dependent glutamate dehydrogenase Gdh
A0A050V2L9	A0A050V2L9_MYCTX	JMAN01000002;		I070_01972	NAD-dependent glutamate dehydrogenase Gdh
A0A038KQ68	A0A038KQ68_MYCTX	JLYL01000001;		K860_05730	NAD-dependent glutamate dehydrogenase Gdh
A0A052NN92	A0A052NN92_MYCTX	JLVX01000003;		P435_02484	NAD-dependent glutamate dehydrogenase Gdh
A0A054LYW2	A0A054LYW2_MYCTX	JLQA01000008;		T567_01053	NAD-dependent glutamate dehydrogenase Gdh
A0A049AMZ8	A0A049AMZ8_MYCTX	JLIL01000007;		X416_02575	NAD-dependent glutamate dehydrogenase Gdh
A0A051RS09	A0A051RS09_MYCTX	JLYD01000025;		K868_06228	NAD-dependent glutamate dehydrogenase Gdh
A0A039KVD2	A0A039KVD2_MYCBI	JKAG01000003;		Z589_01335	NAD-dependent glutamate dehydrogenase Gdh
A0A049PG44	A0A049PG44_MYCTX	JLMW01000020;		Z530_02756	NAD-dependent glutamate dehydrogenase Gdh
A0A046AB56	A0A046AB56_MYCTX	JKYZ01000009;		N101_02566	NAD-dependent glutamate dehydrogenase Gdh
A0A049GSG7	A0A049GSG7_MYCTX	JLHR01000005;		X436_02563	NAD-dependent glutamate dehydrogenase Gdh
A0A047PNU9	A0A047PNU9_MYCTX	JLND01000014;		V213_02064	NAD-dependent glutamate dehydrogenase Gdh
A0A049J951	A0A049J951_MYCTX	JLHK01000010;		X443_03063	NAD-dependent glutamate dehydrogenase Gdh
A0A043C1E5	A0A043C1E5_MYCTX	JKNY01000011;		AN91_01807	NAD-dependent glutamate dehydrogenase Gdh
A0A042JYN3	A0A042JYN3_MYCTX	JKQC01000009;		AN35_02290	NAD-dependent glutamate dehydrogenase Gdh
A0A054PY64	A0A054PY64_MYCTX	JKUI01000005;		V994_01056	NAD-dependent glutamate dehydrogenase Gdh
A0A049CG17	A0A049CG17_MYCTX	JLIF01000013;		X422_03216	NAD-dependent glutamate dehydrogenase Gdh
W7G5E3	W7G5E3_STEMA	AZAE01000001;		X548_11495	Glutamate dehydrogenase
U8NTY6	U8NTY6_PSEAI	AXQB01000001;		Q040_01212	NAD-specific glutamate dehydrogenase
X6CNC9	X6CNC9_9RHIZ	AYWP01000010;		X742_15715	NAD-glutamate dehydrogenase
U7ZGY4	U7ZGY4_BRUSS	AXMY01000012;		P044_02517	Uncharacterized protein
U0E469	U0E469_LEGPN	AVNJ01000014;		N748_08640	NAD-glutamate dehydrogenase
C9TGP3	C9TGP3_9RHIZ	DS999690;		BAJG_02835	NAD-glutamate dehydrogenase
U0F613	U0F613_LEGPN	AVNJ01000013;		N748_08360	NAD-glutamate dehydrogenase
F8LF33	F8LF33_9CHLA	FR872661;		glud2 WCH_AW06320	Glutamate dehydrogenase 2 (EC 1.4.1.2)
W1QW72	W1QW72_PSEAI	AYON01000122;		V441_19220	Glutamate dehydrogenase
A3RTJ2	A3RTJ2_RALSL	AAKL01000018;		RRSL_02250	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
D4SQM9	D4SQM9_9XANT	ACPX01000075;		XAUB_03720	Uncharacterized protein
U8Y9R6	U8Y9R6_PSEAI	AXRB01000005;		Q014_01952	NAD-specific glutamate dehydrogenase
U9IXN8	U9IXN8_PSEAI	AXPO01000002;		Q066_01166	NAD-specific glutamate dehydrogenase
U7E9X3	U7E9X3_VIBCL	AXDR01000008;		gdhB VCHC36A1_1662	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
Q4ED18	Q4ED18_9RICK	AAGB01000005;		WwAna0832	Bacterial NAD-glutamate dehydrogenase superfamily
U3ATZ0	U3ATZ0_9VIBR	BATL01000050;		gdhB VAZ01S_050_00190	NAD(+)-dependent glutamate dehydrogenase
F7RWW5	F7RWW5_9GAMM	AFPO01000011;		A28LD_0842	NAD-specific glutamate dehydrogenase
C9T7Z1	C9T7Z1_9RHIZ	DS999672;		BAIG_03026	NAD-glutamate dehydrogenase
A0A053T6D1	A0A053T6D1_MYCTX	JLSG01000015;		P922_02572	NAD-dependent glutamate dehydrogenase Gdh
A0A044YAA8	A0A044YAA8_MYCTX	JKIK01000016;		AP41_02604	NAD-dependent glutamate dehydrogenase Gdh
A0A052TY46	A0A052TY46_MYCTX	JLVH01000007;		P452_02484	NAD-dependent glutamate dehydrogenase Gdh
A0A052MSG1	A0A052MSG1_MYCTX	JLVZ01000003;		P433_01585	NAD-dependent glutamate dehydrogenase Gdh
A0A055YIZ1	A0A055YIZ1_MYCTX	JKQH01000006;		W105_02280	NAD-dependent glutamate dehydrogenase Gdh
A0A051R2C8	A0A051R2C8_MYCTX	JLYF01000015;		K866_06503	NAD-dependent glutamate dehydrogenase Gdh
A0A046YSH7	A0A046YSH7_MYCTX	JLPF01000010;		T589_01083	NAD-dependent glutamate dehydrogenase Gdh
A0A049WCW7	A0A049WCW7_MYCTX	JJTU01000019;		AN16_02482	NAD-dependent glutamate dehydrogenase Gdh
A0A054D7V0	A0A054D7V0_MYCTX	JLQX01000003;		P969_02579	NAD-dependent glutamate dehydrogenase Gdh
A0A057B3F8	A0A057B3F8_MYCTX	JKED01000011;		X167_02303	NAD-dependent glutamate dehydrogenase Gdh
A0A054B5P8	A0A054B5P8_MYCTX	JLRF01000010;		P960_02095	NAD-dependent glutamate dehydrogenase Gdh
A0A055FFP9	A0A055FFP9_MYCTX	JKSL01000006;		W046_01056	NAD-dependent glutamate dehydrogenase Gdh
A0A047VTN0	A0A047VTN0_MYCTX	JKXG01000005;		V916_01612	NAD-dependent glutamate dehydrogenase Gdh
S3PV94	S3PV94_BRUAO	ATGR01000003;		L268_01737	Uncharacterized protein
T2AJ64	T2AJ64_VIBCB	CP006605;		M892_01680	NAD-glutamate dehydrogenase
L1L175	L1L175_9ACTO	AEJC01000218;		STRIP9103_03640	Bacterial NAD-glutamate dehydrogenase
U1YBQ7	U1YBQ7_9MICC	AVPD01000003;		M707_04035	Glutamate dehydrogenase
N7SVC5	N7SVC5_BRUAO	AQIW01000005;		B992_02033	Uncharacterized protein
E6BZP3	E6BZP3_PROAA	ADXS01000014;		HMPREF9590_01079	Bacterial NAD-glutamate dehydrogenase
N7UDI8	N7UDI8_BRUAO	AQIX01000010;		C028_01684	Uncharacterized protein
A0A053WAE0	A0A053WAE0_MYCTX	JLRV01000045;		P935_02551	NAD-dependent glutamate dehydrogenase Gdh
A0A051X8F3	A0A051X8F3_MYCTX	JLXM01000012;		K885_05002	NAD-dependent glutamate dehydrogenase Gdh
A0A047BYF4	A0A047BYF4_MYCTX	JLOU01000008;		T600_02279	NAD-dependent glutamate dehydrogenase Gdh
A0A045D1M3	A0A045D1M3_MYCTX	JKHS01000017;		AP61_02483	NAD-dependent glutamate dehydrogenase Gdh
A0A056NRB1	A0A056NRB1_MYCTX	JKFU01000008;		X123_02570	NAD-dependent glutamate dehydrogenase Gdh
U1YT44	U1YT44_9MICC	AVPD01000006;		M707_07765	Glutamate dehydrogenase
G6Y733	G6Y733_9RHIZ	AGSN01000079;		MEA186_08743	NAD-glutamate dehydrogenase
K1IT93	K1IT93_9GAMM	AGWU01000020;		HMPREF1168_02831	Uncharacterized protein
A0A049MMU1	A0A049MMU1_MYCTX	JLHB01000003;		X452_01140	NAD-dependent glutamate dehydrogenase Gdh
A0A039R0F0	A0A039R0F0_MYCTX	JLGB01000019;		AI84_02456	NAD-dependent glutamate dehydrogenase Gdh
A0A049J2P3	A0A049J2P3_MYCTX	JLHM01000002;		X441_01137	NAD-dependent glutamate dehydrogenase Gdh
E1DNU2	E1DNU2_VIBPH	ACFO01000029;		VIPARAN5034_0491	NAD-glutamate dehydrogenase
A0A052KX40	A0A052KX40_MYCTX	JKEC01000012;		X168_02557	NAD-dependent glutamate dehydrogenase Gdh
A0A039ZBT1	A0A039ZBT1_MYCTX	JLEX01000018;		AJ15_02171	NAD-dependent glutamate dehydrogenase Gdh
D9UQ44	D9UQ44_STRS3	GG657742;		SSLG_04215	NAD-glutamate dehydrogenase
C9UF10	C9UF10_BRUAO	DS999877;		BABG_03173	NAD-glutamate dehydrogenase
I9CDQ1	I9CDQ1_MYCAB	AKUK01000002;		gudB MM1S1530915_0359	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
K6X392	K6X392_9ACTO	BAHE01000016;		gdh GONAM_16_00460	NAD-dependent glutamate dehydrogenase
D4YNH5	D4YNH5_9MICO	ADNU01000043;		gdh HMPREF0183_1485	Bacterial NAD-glutamate dehydrogenase
I9BZ76	I9BZ76_MYCAB	AKUK01000006;		MM1S1530915_1073	Putative NAD-DEPENDENT GLUTAMATE DEHYDROGENASE GDH
V2WW08	V2WW08_MYCBI	AWPL01000052;		O217_13195	NAD-glutamate dehydrogenase
N7DMA5	N7DMA5_BRUAO	AQLX01000003;		C976_01670	Uncharacterized protein
W3U6L9	W3U6L9_BARQI	AZZZ01000006;		Q647_00200	Uncharacterized protein
R9F430	R9F430_THEFU	AOSG01000072;		TM51_12750	Glutamate dehydrogenase (NAD)
U9C551	U9C551_PSEAI	AXRN01000001;		Q002_01157	NAD-specific glutamate dehydrogenase
W0X888	W0X888_RHIML	CBTS010000365;		gdh SMRU11_3277	NAD-glutamate dehydrogenase (EC 1.4.1.2)
A0A054C0C3	A0A054C0C3_MYCTX	JLRD01000009;		P963_02563	NAD-dependent glutamate dehydrogenase Gdh
A0A055N161	A0A055N161_MYCTX	JKRP01000005;		W068_00748	NAD-dependent glutamate dehydrogenase Gdh
A0A052DHT5	A0A052DHT5_MYCTX	JLWP01000007;		K905_02584	NAD-dependent glutamate dehydrogenase Gdh
A0A046KA01	A0A046KA01_MYCTX	JKXU01000009;		N133_02566	NAD-dependent glutamate dehydrogenase Gdh
A0A042W511	A0A042W511_MYCTX	JKOR01000011;		AN72_02582	NAD-dependent glutamate dehydrogenase Gdh
A0A043G8E4	A0A043G8E4_MYCTX	JKNL01000007;		AO05_01888	NAD-dependent glutamate dehydrogenase Gdh
A0A053E8T9	A0A053E8T9_MYCTX	JLUB01000008;		P485_02550	NAD-dependent glutamate dehydrogenase Gdh
Q9AFB5	Q9AFB5_9FIRM	AF352069;		gdh	Glutamate dehydrogenase (Fragment)
A0A050MKS3	A0A050MKS3_MYCTX	JLWT01000009;		G067_06496	NAD-dependent glutamate dehydrogenase Gdh
A0A046UV63	A0A046UV63_MYCTX	JLPS01000009;		T576_02589	NAD-dependent glutamate dehydrogenase Gdh
A0A041FW05	A0A041FW05_MYCTX	JJXX01000006;		AL89_02562	NAD-dependent glutamate dehydrogenase Gdh
J1TU59	J1TU59_STREE	ALCP01000006;		gdh SPAR158_1278	Glutamate dehydrogenase
A0A055JZ77	A0A055JZ77_MYCTX	JKRY01000011;		W059_01078	NAD-dependent glutamate dehydrogenase Gdh
A0A055JL70	A0A055JL70_MYCTX	JKRZ01000009;		W058_02266	NAD-dependent glutamate dehydrogenase Gdh
A0A057W5C3	A0A057W5C3_MYCTX	JLMD01000005;		X309_00747	NAD-dependent glutamate dehydrogenase Gdh
A0A052XNH1	A0A052XNH1_MYCTX	JLUV01000008;		P464_02564	NAD-dependent glutamate dehydrogenase Gdh
A0A058RTK7	A0A058RTK7_MYCTX	JLJO01000001;		X383_00921	NAD-dependent glutamate dehydrogenase Gdh
A0A055NNH0	A0A055NNH0_MYCTX	JKRN01000013;		W070_01925	NAD-dependent glutamate dehydrogenase Gdh
N7K3I7	N7K3I7_BRUML	AQNC01000002;		C045_00417	Uncharacterized protein
J1D863	J1D863_VIBCL	ALDJ01000013;		gdhB VCCP104821_2406	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
S3NCT2	S3NCT2_BRUAO	ATGL01000002;		L274_00378	Uncharacterized protein
V4N285	V4N285_9CAUL	AWGC01000013;		ABAC402_07965	Glutamate dehydrogenase
V7IDX5	V7IDX5_EIKCO	AZGQ01000004;		HMPREF1177_00741	Uncharacterized protein
K2KG99	K2KG99_9GAMM	AMRG01000002;		A10D4_02262	NAD-specific glutamate dehydrogenase
W9BXC4	W9BXC4_9SPHN	AYSC01000019;		Q27BB25_10520	Glutamate dehydrogenase
W9G7L3	W9G7L3_9MICO	AWSA01000033;		N865_13335	NAD-glutamate dehydrogenase
U8FKJ1	U8FKJ1_PSEAI	AXOW01000003;		Q084_01533	NAD-specific glutamate dehydrogenase
Q9AFB6	Q9AFB6_9FIRM	AF352068;		gdh	Glutamate dehydrogenase (Fragment)
A0A050TKR9	A0A050TKR9_MYCTX	JMAR01000003;		I064_02490	NAD-dependent glutamate dehydrogenase Gdh
A0A044UT64	A0A044UT64_MYCTX	JKIU01000018;		AP30_02672	NAD-dependent glutamate dehydrogenase Gdh
A0A050M7U3	A0A050M7U3_MYCTX	JLXE01000003;		G065_05749	NAD-dependent glutamate dehydrogenase Gdh
A0A047IMP2	A0A047IMP2_MYCTX	JLOA01000007;		T622_01080	NAD-dependent glutamate dehydrogenase Gdh
A0A043ZLD3	A0A043ZLD3_MYCTX	JKLF01000017;		AO64_02191	NAD-dependent glutamate dehydrogenase Gdh
A0A043DKS5	A0A043DKS5_MYCTX	JKNV01000019;		AN94_02577	NAD-dependent glutamate dehydrogenase Gdh
A0A042C4F4	A0A042C4F4_MYCTX	JJVD01000020;		AM76_02770	NAD-dependent glutamate dehydrogenase Gdh
A0A042QIK4	A0A042QIK4_MYCTX	JKPM01000019;		AN51_02490	NAD-dependent glutamate dehydrogenase Gdh
A0A057HL25	A0A057HL25_MYCTX	JKDF01000014;		X191_02589	NAD-dependent glutamate dehydrogenase Gdh
A0A057T298	A0A057T298_MYCTX	JKBY01000014;		X224_02557	NAD-dependent glutamate dehydrogenase Gdh
W4U1D7	W4U1D7_PROAA	BAVO01000001;		JCM18918_594	NAD-specific glutamate dehydrogenase
G4I1I3	G4I1I3_MYCRH	AGIQ01000003;		MycrhDRAFT_4434	NAD-glutamate dehydrogenase
W3TQH2	W3TQH2_BARQI	AZZV01000001;		Q651_00712	Uncharacterized protein
N7ABV9	N7ABV9_BRUAO	AQLK01000002;		C084_01602	Uncharacterized protein
W4U1T6	W4U1T6_PROAA	BAVO01000001;		JCM18918_595	NAD-specific glutamate dehydrogenase
N7TH55	N7TH55_BRUAO	AQIT01000007;		C002_01455	Uncharacterized protein
W4U296	W4U296_PROAA	BAVO01000001;		JCM18918_596	NAD-specific glutamate dehydrogenase
T0KQQ9	T0KQQ9_9HELI	AUPZ01000008;		M947_06940	Glutamate dehydrogenase
U7JQH8	U7JQH8_9ACTO	AXMN01000005;		HMPREF1271_01363	Uncharacterized protein
M7HP71	M7HP71_VIBCL	APFS01000116;		gdhB VCEC0051_001518	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
N7W1B2	N7W1B2_BRUAO	AQJD01000006;		B983_01449	Uncharacterized protein
W4U335	W4U335_PROAA	BAVO01000001;		JCM18918_593	NAD-specific glutamate dehydrogenase
H0B7Y2	H0B7Y2_9ACTO	AGSW01000065;		SPW_1368	Putative NAD-glutamate dehydrogenase
U9RT57	U9RT57_PSEAI	AXRP01000003;		Q000_01230	NAD-specific glutamate dehydrogenase
W4U2X2	W4U2X2_PROAA	BAVO01000001;		JCM18918_597	NAD-specific glutamate dehydrogenase
U7YQW7	U7YQW7_BRUCA	AXNG01000001;		P036_01564	Uncharacterized protein
A0A048KT92	A0A048KT92_MYCTX	JKVK01000011;		V965_02561	NAD-dependent glutamate dehydrogenase Gdh
A0A044IIC9	A0A044IIC9_MYCTX	JKKC01000025;		AO94_02886	NAD-dependent glutamate dehydrogenase Gdh
A0A042NG45	A0A042NG45_MYCTX	JKPQ01000003;		AN47_02278	NAD-dependent glutamate dehydrogenase Gdh
A0A046P1H6	A0A046P1H6_MYCTX	JLBU01000003;		Q630_01066	NAD-dependent glutamate dehydrogenase Gdh
A0A044GHF4	A0A044GHF4_MYCTX	JKKI01000024;		AO88_02843	NAD-dependent glutamate dehydrogenase Gdh
A0A052K901	A0A052K901_MYCTX	JKEP01000015;		X155_02270	NAD-dependent glutamate dehydrogenase Gdh
A0A039F2B8	A0A039F2B8_MYCTX	JKBD01000003;		Z565_00482	NAD-dependent glutamate dehydrogenase Gdh
A0A056AHS2	A0A056AHS2_MYCTX	JKHM01000002;		X077_00749	NAD-dependent glutamate dehydrogenase Gdh
A0A045T6V8	A0A045T6V8_9MYCO	JKZW01000012;		N075_02549	NAD-dependent glutamate dehydrogenase Gdh
A0A053JA07	A0A053JA07_MYCTX	JLTL01000007;		P501_02573	NAD-dependent glutamate dehydrogenase Gdh
A0A054CU31	A0A054CU31_MYCTX	JLQZ01000012;		P967_02562	NAD-dependent glutamate dehydrogenase Gdh
A0A044KTA7	A0A044KTA7_MYCTX	JKJT01000024;		AP03_03027	NAD-dependent glutamate dehydrogenase Gdh
A0A051WRU7	A0A051WRU7_MYCTX	JLXN01000006;		K884_05000	NAD-dependent glutamate dehydrogenase Gdh
C3Q3H0	C3Q3H0_9BACE	EQ973131;		gdh BSBG_03091	Glutamate dehydrogenase
A0A057JY91	A0A057JY91_MYCTX	JKCY01000016;		X198_02575	NAD-dependent glutamate dehydrogenase Gdh
A0A055T4D3	A0A055T4D3_MYCTX	JKRA01000001;		W083_00134	NAD-dependent glutamate dehydrogenase Gdh
K2RUX7	K2RUX7_9PSED	AKBS01000960;		Pav631_3611	Uncharacterized protein
W4TX61	W4TX61_PROAA	BAVN01000011;		JCM18916_3037	NAD-specific glutamate dehydrogenase
D9WK96	D9WK96_9ACTO	GG657754;		SSOG_05344	Putative glutamate dehydrogenase, NAD-specific (Fragment)
N7IGR1	N7IGR1_BRUAO	AQMT01000003;		C011_01714	Uncharacterized protein
M5NIC7	M5NIC7_VIBMI	AOMO01000021;		D908_04012	NAD-specific glutamate dehydrogenase
L7G5F3	L7G5F3_PSESX	AMXK01000033;		A979_11159	NAD-glutamate dehydrogenase
X6Z4K6	X6Z4K6_PSEAI	AZZD01000006;		Q094_01307	NAD-specific glutamate dehydrogenase
W4TZ25	W4TZ25_PROAA	BAVN01000011;		JCM18916_3036	NAD-specific glutamate dehydrogenase
U4J144	U4J144_9VIBR	CAOF01000082;		gdhB VIBNISOn1_1720095	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
E2CG37	E2CG37_9RHOB	GL476311;		TRICHSKD4_2173	Glutamate dehydrogenase
U7IJU4	U7IJU4_9ACTO	AXME01000001;		HMPREF1302_01375	Uncharacterized protein
E2UBX6	E2UBX6_MYCTX	ADHU01000118;		TMEG_02841	NAD-dependent glutamate dehydrogenase gdh
A0A043VLV8	A0A043VLV8_MYCTX	JKLS01000019;		AO50_02565	NAD-dependent glutamate dehydrogenase Gdh
A0A054VJ81	A0A054VJ81_MYCTX	JKTR01000004;		W011_00455	NAD-dependent glutamate dehydrogenase Gdh
A0A043RMQ4	A0A043RMQ4_MYCTX	JKMF01000019;		AO37_02696	NAD-dependent glutamate dehydrogenase Gdh
A0A056XTB3	A0A056XTB3_MYCTX	JKEQ01000008;		X154_02194	NAD-dependent glutamate dehydrogenase Gdh
A0A041KHH9	A0A041KHH9_MYCTX	JJXJ01000007;		AM03_03934	NAD-dependent glutamate dehydrogenase Gdh
A0A047G5Y1	A0A047G5Y1_MYCTX	JLOH01000015;		T613_02576	NAD-dependent glutamate dehydrogenase Gdh
A0A056DEU7	A0A056DEU7_MYCTX	JKHC01000008;		X089_02558	NAD-dependent glutamate dehydrogenase Gdh
A0A052EP31	A0A052EP31_MYCTX	JLWL01000016;		K909_02571	NAD-dependent glutamate dehydrogenase Gdh
A0A048R474	A0A048R474_MYCTX	JKUU01000003;		V982_01066	NAD-dependent glutamate dehydrogenase Gdh
A0A040V8L8	A0A040V8L8_MYCTX	JJZG01000010;		AL48_02570	NAD-dependent glutamate dehydrogenase Gdh
A0A045MAQ0	A0A045MAQ0_MYCTX	JLAR01000008;		N050_02535	NAD-dependent glutamate dehydrogenase Gdh
X8A3A8	X8A3A8_MYCAV	JAOD01000007;		I548_4423	Bacterial NAD-glutamate dehydrogenase family protein
M7RI40	M7RI40_VIBHA	AHHQ01000021;		MUQ_06862	NAD-specific glutamate dehydrogenase
S6HJE5	S6HJE5_9PSED	ATLO01000003;		CFII64_00635	NAD-glutamate dehydrogenase
C2I332	C2I332_VIBCL	ACHW01000018;		VIF_001050	NAD-specific glutamate dehydrogenase large (EC 1.4.1.2)
Z9K0X1	Z9K0X1_9GAMM	JEMJ01000009;		BG00_14280	NAD-glutamate dehydrogenase
R9PL88	R9PL88_AGAAL	BARX01000013;		AALB_2185	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
I5BAF8	I5BAF8_9SPHN	AJXQ01000132;		SIDU_15405	NAD-specific glutamate dehydrogenase
F7PC99	F7PC99_MYCPC	AFIF01000139;		MAPs_14610	NAD-specific glutamate dehydrogenase
A0A055S5R2	A0A055S5R2_MYCTX	JKRE01000037;		W079_01261	NAD-dependent glutamate dehydrogenase Gdh
A0A047LNR7	A0A047LNR7_MYCTX	JLNR01000006;		V196_00813	NAD-dependent glutamate dehydrogenase Gdh
A0A016NI60	A0A016NI60_BACFG	JGEV01000033;		gdh M140_3437	Glutamate dehydrogenase
Q2WCS1	Q2WCS1_LACPN	AJ966388;		gdh	Glutamate dehydrogenase (Fragment)
A0A038VXN8	A0A038VXN8_MYCTX	JKBR01000022;		Z551_02236	NAD-dependent glutamate dehydrogenase Gdh
A0A041NKW8	A0A041NKW8_MYCTX	JJWY01000025;		AM18_02780	NAD-dependent glutamate dehydrogenase Gdh
A0A040AMX7	A0A040AMX7_MYCTX	JLET01000017;		AJ19_02170	NAD-dependent glutamate dehydrogenase Gdh
A0A046E6J4	A0A046E6J4_MYCTX	JKYO01000005;		N113_02294	NAD-dependent glutamate dehydrogenase Gdh
Q2WCS7	Q2WCS7_LACPN	AJ966382;		gdh	Glutamate dehydrogenase (Fragment)
A0A044F8Q6	A0A044F8Q6_MYCTX	JKKN01000007;		AO83_01215	NAD-dependent glutamate dehydrogenase Gdh
X8ESV3	X8ESV3_MYCAB	JAOK01000012;		I544_4282	Bacterial NAD-glutamate dehydrogenase family protein
X8EL19	X8EL19_MYCAB	JAOK01000012;		I544_1992	Bacterial NAD-glutamate dehydrogenase family protein
U7VJV6	U7VJV6_BRUAO	AXMR01000003;		P051_02802	Uncharacterized protein
U9GYZ4	U9GYZ4_PSEAI	AXPF01000005;		Q075_02007	NAD-specific glutamate dehydrogenase
R0CWX7	R0CWX7_CAUCE	APMP01000023;		OR37_03145	Glutamate dehydrogenase (NAD) (EC 1.4.1.2)
D0B174	D0B174_BRUAO	GG703766;		BAUG_2875	ATP/GTP-binding site-containing protein A
E2UNI0	E2UNI0_MYCTX	ADHV01000126;		TMFG_01439	NAD-dependent glutamate dehydrogenase gdh
X8EQN5	X8EQN5_MYCAB	JAOK01000012;		I544_3519	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase family protein
C6R2N3	C6R2N3_9MICC	ACVO01000009;		ROTMU0001_1187	Bacterial NAD-glutamate dehydrogenase
N7HUK9	N7HUK9_BRUAO	AQMN01000001;		C018_01669	Uncharacterized protein
W9H712	W9H712_9PROT	AVFL01000007;		N825_34950	NAD-glutamate dehydrogenase
W0WEU9	W0WEU9_PSEAI	CBTQ010000050;		gdhB P38_2003	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
U4DXF9	U4DXF9_9VIBR	CANW01000039;		gdhB VIBNIFTn2_1330028	NAD-specific glutamate dehydrogenase (EC 1.4.1.2)
N8IXD6	N8IXD6_BRUSS	AQLC01000013;		B969_03200	Uncharacterized protein
X5SH50	X5SH50_9RHIZ	AYVR01000006;		X766_13425	NAD-glutamate dehydrogenase
E9SD17	E9SD17_RUMAL	ADKM02000086;		gdh CUS_6029	Glutamate dehydrogenase
A0A044Q0R1	A0A044Q0R1_MYCTX	JKJG01000025;		AP17_02991	NAD-dependent glutamate dehydrogenase Gdh
A0A047EU80	A0A047EU80_MYCTX	JLOK01000042;		T610_03922	NAD-dependent glutamate dehydrogenase Gdh
A0A043EV74	A0A043EV74_MYCTX	JKNP01000008;		AO01_02582	NAD-dependent glutamate dehydrogenase Gdh
A0A050LE13	A0A050LE13_MYCTX	JLYV01000010;		G063_06500	NAD-dependent glutamate dehydrogenase Gdh
A0A039EGH5	A0A039EGH5_MYCTX	JKBH01000020;		Z561_02218	NAD-dependent glutamate dehydrogenase Gdh
A0A039NWZ8	A0A039NWZ8_MYCTX	JLGL01000014;		AI74_02129	NAD-dependent glutamate dehydrogenase Gdh
A0A058GNA6	A0A058GNA6_MYCTX	JLKV01000001;		X348_00202	NAD-dependent glutamate dehydrogenase Gdh
A0A049U373	A0A049U373_MYCTX	JJTZ01000002;		AN11_02487	NAD-dependent glutamate dehydrogenase Gdh
A0A054M9L8	A0A054M9L8_MYCTX	JKUO01000004;		V988_02576	NAD-dependent glutamate dehydrogenase Gdh
A0A045UJE2	A0A045UJE2_9MYCO	JKZR01000011;		N080_02588	NAD-dependent glutamate dehydrogenase Gdh
A0A053V958	A0A053V958_MYCTX	JLSA01000018;		P928_00928	NAD-dependent glutamate dehydrogenase Gdh
A0A041ITZ6	A0A041ITZ6_MYCTX	JJXP01000004;		AL97_02560	NAD-dependent glutamate dehydrogenase Gdh
A0A052MMZ7	A0A052MMZ7_MYCTX	JLWA01000008;		P432_02572	NAD-dependent glutamate dehydrogenase Gdh
A0A057XEW8	A0A057XEW8_MYCTX	JLLZ01000002;		X314_01067	NAD-dependent glutamate dehydrogenase Gdh
